,datetime,id_producto,id_sucursal,unidades_vendidas,precio_producto,venta_total
10384,18/02/2024 16:00,153,5,14,31.84,445.76
10385,09/02/2024 18:00,24,3,16,48.39,774.24
10386,27/02/2024 06:00,123,5,10,18.99,189.9
10387,22/03/2024 04:00,117,6,17,48.53,825.01
10388,14/02/2024 20:00,36,3,19,9.42,178.98
10389,30/03/2024 19:00,65,6,12,43.76,525.12
10390,18/01/2024 20:00,4,5,5,16.27,81.35
10391,02/03/2024 02:00,67,4,10,8.2,82.0
10392,06/03/2024 15:00,200,6,16,43.58,697.28
10393,29/03/2024 03:00,90,2,13,39.4,512.2
10394,02/01/2024 06:00,124,5,4,13.65,54.6
10395,11/02/2024 08:00,137,3,5,42.54,212.7
10396,11/02/2024 04:00,22,4,3,39.15,117.45
10397,21/03/2024 04:00,110,2,16,23.76,380.16
10398,13/01/2024 03:00,53,1,13,40.96,532.48
10399,19/03/2024 10:00,31,5,14,36.99,517.86
10400,27/01/2024 10:00,189,2,19,18.82,357.58
10401,27/02/2024 06:00,121,3,10,36.19,361.9
10402,24/02/2024 06:00,17,2,3,7.95,23.85
10403,25/02/2024 18:00,100,5,6,39.91,239.46
10404,05/01/2024 23:00,186,4,15,8.87,133.05
10405,01/01/2024 20:00,46,5,12,12.43,149.16
10406,18/03/2024 04:00,96,5,13,41.18,535.34
10407,11/03/2024 04:00,192,1,10,48.28,482.8
10408,04/02/2024 14:00,112,6,12,36.07,432.84
10409,03/02/2024 21:00,184,1,6,14.59,87.54
10410,01/03/2024 06:00,81,6,15,30.14,452.1
10411,23/02/2024 01:00,72,2,8,41.41,331.28
10412,01/01/2024 14:00,19,5,19,6.37,121.03
10413,18/02/2024 04:00,97,4,18,21.63,389.34
10414,31/01/2024 22:00,43,6,11,34.11,375.21
10415,31/01/2024 19:00,176,2,1,38.18,38.18
10416,24/02/2024 11:00,197,2,5,45.09,225.45
10417,22/01/2024 02:00,179,3,11,13.33,146.63
10418,17/03/2024 06:00,51,2,11,41.37,455.07
10419,14/03/2024 23:00,170,3,12,23.39,280.68
10420,07/03/2024 09:00,200,5,9,43.58,392.22
10421,27/02/2024 10:00,183,2,3,49.72,149.16
10422,30/03/2024 16:00,3,6,11,43.83,482.13
10423,10/03/2024 06:00,154,5,1,13.2,13.2
10424,25/02/2024 05:00,134,3,15,39.38,590.7
10425,24/01/2024 19:00,169,5,5,43.58,217.9
10426,08/02/2024 05:00,119,1,16,47.16,754.56
10427,22/01/2024 05:00,60,5,2,40.88,81.76
10428,13/02/2024 06:00,45,1,15,12.19,182.85
10429,23/01/2024 13:00,9,4,1,22.66,22.66
10430,21/02/2024 17:00,12,5,10,24.54,245.4
10431,05/03/2024 02:00,4,6,5,16.27,81.35
10432,03/01/2024 15:00,123,4,13,18.99,246.87
10433,06/02/2024 08:00,45,6,3,12.19,36.57
10434,09/02/2024 01:00,122,3,11,14.02,154.22
10435,21/02/2024 04:00,101,1,11,29.03,319.33
10436,02/01/2024 18:00,35,2,12,17.52,210.24
10437,13/01/2024 00:00,28,1,14,11.75,164.5
10438,28/03/2024 23:00,93,3,3,9.41,28.23
10439,21/02/2024 22:00,191,6,6,37.99,227.94
10440,21/02/2024 12:00,15,3,9,17.16,154.44
10441,31/01/2024 10:00,61,1,8,49.3,394.4
10442,08/03/2024 21:00,114,2,17,10.17,172.89
10443,09/01/2024 14:00,108,4,5,32.44,162.2
10444,19/03/2024 03:00,154,3,11,13.2,145.2
10445,11/03/2024 18:00,101,5,12,29.03,348.36
10446,25/03/2024 19:00,154,2,7,13.2,92.4
10447,06/03/2024 08:00,159,3,13,40.44,525.72
10448,18/02/2024 04:00,62,6,11,21.69,238.59
10449,01/02/2024 09:00,191,2,2,37.99,75.98
10450,18/02/2024 15:00,3,3,3,43.83,131.49
10451,05/03/2024 05:00,162,3,9,17.61,158.49
10452,27/02/2024 05:00,158,5,8,12.76,102.08
10453,23/01/2024 07:00,7,2,14,44.48,622.72
10454,05/03/2024 14:00,182,1,8,22.32,178.56
10455,01/01/2024 07:00,169,6,16,43.58,697.28
10456,15/02/2024 10:00,173,3,17,31.1,528.7
10457,03/02/2024 22:00,1,4,11,12.57,138.27
10458,13/02/2024 23:00,1,6,16,12.57,201.12
10459,05/03/2024 15:00,144,3,4,27.61,110.44
10460,29/01/2024 00:00,184,5,3,14.59,43.77
10461,16/03/2024 22:00,115,2,18,16.47,296.46
10462,16/01/2024 08:00,17,5,9,7.95,71.55
10463,31/01/2024 04:00,58,5,17,24.73,420.41
10464,28/02/2024 09:00,66,4,12,6.35,76.2
10465,28/01/2024 18:00,37,1,8,16.49,131.92
10466,19/02/2024 17:00,138,6,8,22.37,178.96
10467,02/01/2024 07:00,113,2,17,35.38,601.46
10468,03/01/2024 11:00,138,2,15,22.37,335.55
10469,06/01/2024 16:00,15,4,1,17.16,17.16
10470,17/02/2024 00:00,103,3,11,34.36,377.96
10471,13/01/2024 16:00,113,1,10,35.38,353.8
10472,17/03/2024 01:00,36,5,7,9.42,65.94
10473,06/03/2024 07:00,172,1,8,24.98,199.84
10474,30/03/2024 23:00,58,3,9,24.73,222.57
10475,21/02/2024 03:00,3,5,4,43.83,175.32
10476,04/01/2024 09:00,42,1,3,38.36,115.08
10477,23/03/2024 14:00,180,4,18,48.14,866.52
10478,30/03/2024 15:00,21,1,3,25.27,75.81
10479,14/03/2024 21:00,90,3,12,39.4,472.8
10480,13/01/2024 21:00,99,5,16,27.65,442.4
10481,22/03/2024 09:00,137,2,9,42.54,382.86
10482,05/02/2024 18:00,167,1,8,9.44,75.52
10483,06/03/2024 07:00,100,2,4,39.91,159.64
10484,18/02/2024 21:00,123,2,16,18.99,303.84
10485,10/03/2024 02:00,98,6,2,42.93,85.86
10486,29/03/2024 15:00,71,3,11,45.9,504.9
10487,29/03/2024 06:00,85,5,12,22.39,268.68
10488,16/01/2024 02:00,27,4,4,41.84,167.36
10489,24/03/2024 16:00,193,6,12,22.67,272.04
10490,17/01/2024 20:00,196,2,19,44.61,847.59
10491,05/01/2024 08:00,118,2,14,47.75,668.5
10492,11/03/2024 21:00,116,5,15,45.0,675.0
10493,01/02/2024 07:00,73,1,18,41.28,743.04
10494,22/01/2024 17:00,148,3,8,19.7,157.6
10495,12/03/2024 06:00,89,2,1,45.14,45.14
10496,06/02/2024 17:00,153,6,17,31.84,541.28
10497,03/02/2024 12:00,187,4,14,7.18,100.52
10498,03/01/2024 00:00,183,2,8,49.72,397.76
10499,17/01/2024 11:00,101,4,9,29.03,261.27
10500,23/02/2024 01:00,179,5,12,13.33,159.96
10501,07/02/2024 13:00,92,4,4,27.3,109.2
10502,20/01/2024 23:00,81,1,8,30.14,241.12
10503,10/01/2024 00:00,145,2,8,10.82,86.56
10504,12/03/2024 12:00,97,1,16,21.63,346.08
10505,22/03/2024 14:00,105,5,17,40.5,688.5
10506,05/03/2024 23:00,57,3,12,14.67,176.04
10507,14/02/2024 11:00,21,5,16,25.27,404.32
10508,10/01/2024 07:00,108,2,6,32.44,194.64
10509,19/01/2024 16:00,184,2,5,14.59,72.95
10510,31/01/2024 23:00,145,2,15,10.82,162.3
10511,02/03/2024 08:00,184,2,6,14.59,87.54
10512,16/03/2024 16:00,4,1,19,16.27,309.13
10513,11/03/2024 17:00,160,5,10,41.32,413.2
10514,19/02/2024 12:00,150,5,1,27.78,27.78
10515,16/03/2024 08:00,80,4,3,28.01,84.03
10516,12/02/2024 08:00,104,1,8,43.73,349.84
10517,10/01/2024 21:00,54,4,4,19.97,79.88
10518,24/03/2024 18:00,45,1,12,12.19,146.28
10519,11/02/2024 09:00,24,4,3,48.39,145.17
10520,25/02/2024 13:00,3,4,3,43.83,131.49
10521,14/02/2024 05:00,7,5,17,44.48,756.16
10522,21/02/2024 03:00,102,2,14,5.44,76.16
10523,26/03/2024 22:00,160,6,8,41.32,330.56
10524,01/01/2024 12:00,186,5,18,8.87,159.66
10525,16/01/2024 11:00,94,6,9,39.41,354.69
10526,03/01/2024 01:00,10,3,12,30.02,360.24
10527,08/01/2024 10:00,101,4,10,29.03,290.3
10528,26/03/2024 04:00,71,6,9,45.9,413.1
10529,20/01/2024 03:00,152,1,10,9.87,98.7
10530,09/03/2024 12:00,6,6,9,18.54,166.86
10531,17/01/2024 18:00,118,4,11,47.75,525.25
10532,17/02/2024 15:00,148,2,4,19.7,78.8
10533,11/02/2024 02:00,169,4,10,43.58,435.8
10534,24/01/2024 02:00,94,2,8,39.41,315.28
10535,22/01/2024 14:00,186,1,1,8.87,8.87
10536,29/01/2024 03:00,182,5,12,22.32,267.84
10537,08/02/2024 17:00,176,6,12,38.18,458.16
10538,20/03/2024 10:00,21,5,9,25.27,227.43
10539,20/03/2024 22:00,172,2,9,24.98,224.82
10540,09/02/2024 04:00,116,1,13,45.0,585.0
10541,21/03/2024 01:00,116,3,12,45.0,540.0
10542,02/02/2024 23:00,178,5,17,5.4,91.8
10543,02/01/2024 10:00,94,2,16,39.41,630.56
10544,16/03/2024 08:00,64,4,1,35.69,35.69
10545,15/02/2024 14:00,62,3,3,21.69,65.07
10546,25/03/2024 09:00,51,6,1,41.37,41.37
10547,06/01/2024 12:00,90,2,15,39.4,591.0
10548,27/02/2024 13:00,27,5,17,41.84,711.28
10549,30/01/2024 00:00,124,5,15,13.65,204.75
10550,18/02/2024 05:00,29,2,3,7.51,22.53
10551,04/02/2024 08:00,136,2,15,12.31,184.65
10552,29/01/2024 02:00,87,4,18,33.11,595.98
10553,08/03/2024 09:00,144,3,2,27.61,55.22
10554,28/01/2024 02:00,182,6,9,22.32,200.88
10555,31/01/2024 02:00,133,5,7,43.97,307.79
10556,31/01/2024 00:00,125,1,15,28.47,427.05
10557,10/02/2024 10:00,185,4,11,48.59,534.49
10558,02/02/2024 22:00,180,6,4,48.14,192.56
10559,11/03/2024 14:00,125,4,4,28.47,113.88
10560,04/03/2024 09:00,183,1,10,49.72,497.2
10561,13/03/2024 13:00,110,2,11,23.76,261.36
10562,22/02/2024 02:00,140,2,19,39.52,750.88
10563,13/01/2024 07:00,66,6,13,6.35,82.55
10564,10/02/2024 09:00,57,3,9,14.67,132.03
10565,10/02/2024 17:00,97,6,13,21.63,281.19
10566,28/02/2024 07:00,126,2,10,26.75,267.5
10567,18/03/2024 02:00,135,1,6,44.62,267.72
10568,01/03/2024 00:00,42,6,4,38.36,153.44
10569,05/02/2024 09:00,5,1,5,11.16,55.8
10570,04/03/2024 02:00,199,3,10,27.61,276.1
10571,01/03/2024 17:00,95,4,13,15.39,200.07
10572,05/02/2024 14:00,134,3,4,39.38,157.52
10573,11/01/2024 11:00,98,1,16,42.93,686.88
10574,28/03/2024 00:00,53,1,10,40.96,409.6
10575,05/03/2024 22:00,88,4,18,39.83,716.94
10576,06/02/2024 19:00,53,5,11,40.96,450.56
10577,07/01/2024 15:00,131,2,6,29.0,174.0
10578,14/02/2024 21:00,150,6,14,27.78,388.92
10579,24/01/2024 17:00,113,6,12,35.38,424.56
10580,06/01/2024 03:00,143,1,8,24.46,195.68
10581,15/01/2024 18:00,135,2,12,44.62,535.44
10582,12/01/2024 01:00,61,3,7,49.3,345.1
10583,14/01/2024 01:00,95,2,14,15.39,215.46
10584,03/03/2024 01:00,101,2,10,29.03,290.3
10585,27/03/2024 20:00,23,3,1,48.48,48.48
10586,05/03/2024 10:00,49,5,12,45.69,548.28
10587,12/02/2024 18:00,68,2,4,15.56,62.24
10588,10/01/2024 07:00,167,2,11,9.44,103.84
10589,02/01/2024 07:00,17,2,12,7.95,95.4
10590,28/02/2024 07:00,191,2,3,37.99,113.97
10591,12/03/2024 07:00,106,1,15,45.41,681.15
10592,28/03/2024 04:00,173,4,2,31.1,62.2
10593,13/03/2024 18:00,78,3,16,7.01,112.16
10594,31/03/2024 00:00,91,4,3,5.72,17.16
10595,05/03/2024 07:00,42,4,5,38.36,191.8
10596,04/03/2024 08:00,22,1,10,39.15,391.5
10597,11/03/2024 10:00,40,6,11,49.17,540.87
10598,27/03/2024 11:00,131,4,15,29.0,435.0
10599,12/03/2024 05:00,79,1,9,18.57,167.13
10600,06/01/2024 14:00,22,1,4,39.15,156.6
10601,13/01/2024 19:00,190,1,10,19.54,195.4
10602,13/03/2024 16:00,153,3,6,31.84,191.04
10603,17/03/2024 21:00,59,1,6,29.11,174.66
10604,08/03/2024 22:00,62,3,11,21.69,238.59
10605,26/03/2024 15:00,142,4,9,45.45,409.05
10606,04/03/2024 09:00,64,3,18,35.69,642.42
10607,06/02/2024 22:00,116,1,11,45.0,495.0
10608,22/03/2024 08:00,122,4,17,14.02,238.34
10609,08/03/2024 01:00,79,3,14,18.57,259.98
10610,04/01/2024 13:00,4,4,1,16.27,16.27
10611,11/01/2024 18:00,62,4,5,21.69,108.45
10612,17/03/2024 11:00,185,5,2,48.59,97.18
10613,08/03/2024 01:00,106,3,19,45.41,862.79
10614,03/02/2024 03:00,14,6,16,39.8,636.8
10615,22/01/2024 02:00,30,4,8,16.07,128.56
10616,23/01/2024 06:00,154,5,3,13.2,39.6
10617,07/01/2024 19:00,45,5,15,12.19,182.85
10618,19/03/2024 01:00,176,4,17,38.18,649.06
10619,05/03/2024 02:00,22,4,17,39.15,665.55
10620,11/02/2024 21:00,40,4,17,49.17,835.89
10621,21/02/2024 19:00,182,1,6,22.32,133.92
10622,25/03/2024 14:00,154,3,15,13.2,198.0
10623,26/01/2024 14:00,91,5,14,5.72,80.08
10624,13/01/2024 01:00,15,2,9,17.16,154.44
10625,24/03/2024 10:00,61,5,8,49.3,394.4
10626,16/01/2024 19:00,156,4,19,20.16,383.04
10627,17/02/2024 10:00,82,4,8,24.33,194.64
10628,24/02/2024 13:00,173,2,16,31.1,497.6
10629,04/03/2024 08:00,163,6,3,33.67,101.01
10630,04/02/2024 03:00,199,5,14,27.61,386.54
10631,12/01/2024 22:00,105,4,15,40.5,607.5
10632,19/02/2024 05:00,197,2,8,45.09,360.72
10633,26/03/2024 21:00,63,3,17,15.08,256.36
10634,10/02/2024 06:00,63,2,2,15.08,30.16
10635,23/01/2024 22:00,16,1,8,23.36,186.88
10636,09/02/2024 23:00,163,1,3,33.67,101.01
10637,03/01/2024 23:00,188,5,6,48.08,288.48
10638,20/03/2024 12:00,24,4,5,48.39,241.95
10639,10/03/2024 10:00,184,2,1,14.59,14.59
10640,28/03/2024 12:00,183,2,18,49.72,894.96
10641,27/03/2024 05:00,109,4,8,15.15,121.2
10642,03/03/2024 10:00,178,2,15,5.4,81.0
10643,25/01/2024 14:00,171,3,10,36.98,369.8
10644,21/01/2024 21:00,53,3,7,40.96,286.72
10645,12/03/2024 03:00,199,3,2,27.61,55.22
10646,23/03/2024 18:00,7,6,4,44.48,177.92
10647,21/02/2024 06:00,54,1,3,19.97,59.91
10648,16/03/2024 12:00,19,2,9,6.37,57.33
10649,09/03/2024 13:00,62,3,3,21.69,65.07
10650,22/02/2024 17:00,113,6,1,35.38,35.38
10651,09/02/2024 21:00,24,1,16,48.39,774.24
10652,13/01/2024 22:00,149,5,13,36.9,479.7
10653,29/03/2024 11:00,193,2,10,22.67,226.7
10654,10/02/2024 15:00,198,6,4,38.55,154.2
10655,18/01/2024 08:00,29,6,6,7.51,45.06
10656,25/01/2024 16:00,40,5,8,49.17,393.36
10657,14/01/2024 03:00,144,5,4,27.61,110.44
10658,24/02/2024 03:00,181,6,11,39.78,437.58
10659,27/03/2024 18:00,183,3,4,49.72,198.88
10660,25/01/2024 06:00,58,6,3,24.73,74.19
10661,17/02/2024 17:00,117,6,4,48.53,194.12
10662,25/02/2024 11:00,115,6,10,16.47,164.7
10663,04/03/2024 06:00,126,1,5,26.75,133.75
10664,04/02/2024 20:00,35,3,2,17.52,35.04
10665,26/03/2024 07:00,103,5,9,34.36,309.24
10666,27/03/2024 15:00,166,4,16,13.19,211.04
10667,20/03/2024 01:00,141,1,5,27.72,138.6
10668,16/02/2024 02:00,131,5,9,29.0,261.0
10669,05/01/2024 17:00,108,3,16,32.44,519.04
10670,19/02/2024 14:00,163,3,7,33.67,235.69
10671,08/01/2024 19:00,18,2,4,38.92,155.68
10672,25/02/2024 22:00,198,4,2,38.55,77.1
10673,16/02/2024 10:00,134,3,3,39.38,118.14
10674,29/02/2024 06:00,175,6,15,46.03,690.45
10675,08/01/2024 20:00,93,2,16,9.41,150.56
10676,23/01/2024 20:00,141,2,4,27.72,110.88
10677,20/03/2024 23:00,109,5,10,15.15,151.5
10678,20/02/2024 02:00,131,3,8,29.0,232.0
10679,14/03/2024 02:00,19,2,18,6.37,114.66
10680,10/02/2024 15:00,68,2,2,15.56,31.12
10681,28/01/2024 10:00,8,3,8,8.83,70.64
10682,14/03/2024 17:00,57,3,5,14.67,73.35
10683,20/01/2024 04:00,154,3,2,13.2,26.4
10684,16/03/2024 11:00,182,4,6,22.32,133.92
10685,26/03/2024 02:00,8,6,17,8.83,150.11
10686,18/01/2024 23:00,72,1,10,41.41,414.1
10687,09/01/2024 08:00,124,5,9,13.65,122.85
10688,26/02/2024 23:00,1,3,6,12.57,75.42
10689,19/02/2024 19:00,143,6,10,24.46,244.6
10690,03/03/2024 12:00,38,3,3,24.56,73.68
10691,23/02/2024 12:00,191,1,4,37.99,151.96
10692,05/02/2024 08:00,185,3,9,48.59,437.31
10693,22/02/2024 08:00,167,5,8,9.44,75.52
10694,17/01/2024 06:00,13,1,3,48.12,144.36
10695,09/03/2024 06:00,193,5,5,22.67,113.35
10696,26/03/2024 00:00,188,4,1,48.08,48.08
10697,28/03/2024 17:00,68,4,13,15.56,202.28
10698,06/02/2024 19:00,135,1,5,44.62,223.1
10699,15/02/2024 03:00,198,4,14,38.55,539.7
10700,25/03/2024 22:00,139,3,6,23.73,142.38
10701,02/02/2024 16:00,31,4,13,36.99,480.87
10702,20/01/2024 08:00,164,5,1,13.29,13.29
10703,06/01/2024 18:00,130,5,4,6.49,25.96
10704,02/01/2024 11:00,84,1,2,43.46,86.92
10705,13/02/2024 06:00,34,1,9,46.93,422.37
10706,19/01/2024 19:00,63,5,12,15.08,180.96
10707,09/01/2024 00:00,1,4,4,12.57,50.28
10708,22/01/2024 14:00,136,6,3,12.31,36.93
10709,03/03/2024 16:00,80,1,19,28.01,532.19
10710,07/02/2024 05:00,125,2,5,28.47,142.35
10711,14/03/2024 04:00,184,4,16,14.59,233.44
10712,10/01/2024 19:00,102,6,1,5.44,5.44
10713,21/01/2024 13:00,34,3,16,46.93,750.88
10714,24/02/2024 13:00,168,3,12,26.7,320.4
10715,12/03/2024 20:00,76,1,12,20.63,247.56
10716,13/01/2024 00:00,46,4,14,12.43,174.02
10717,11/02/2024 11:00,155,2,1,11.46,11.46
10718,10/03/2024 05:00,96,2,12,41.18,494.16
10719,08/03/2024 03:00,197,3,12,45.09,541.08
10720,23/01/2024 21:00,96,6,17,41.18,700.06
10721,19/02/2024 01:00,81,4,8,30.14,241.12
10722,03/02/2024 20:00,155,2,19,11.46,217.74
10723,25/01/2024 02:00,59,6,17,29.11,494.87
10724,14/01/2024 05:00,181,4,15,39.78,596.7
10725,18/01/2024 19:00,150,5,2,27.78,55.56
10726,18/02/2024 09:00,172,6,6,24.98,149.88
10727,26/03/2024 12:00,177,1,7,44.6,312.2
10728,12/01/2024 14:00,137,2,17,42.54,723.18
10729,19/03/2024 10:00,27,2,5,41.84,209.2
10730,03/01/2024 13:00,85,4,5,22.39,111.95
10731,15/02/2024 14:00,177,2,10,44.6,446.0
10732,15/01/2024 07:00,59,6,6,29.11,174.66
10733,01/02/2024 05:00,12,5,10,24.54,245.4
10734,27/01/2024 11:00,176,1,16,38.18,610.88
10735,17/03/2024 18:00,18,5,11,38.92,428.12
10736,10/01/2024 01:00,43,6,11,34.11,375.21
10737,16/01/2024 03:00,118,2,6,47.75,286.5
10738,05/03/2024 01:00,118,2,16,47.75,764.0
10739,04/02/2024 01:00,198,4,11,38.55,424.05
10740,12/03/2024 04:00,109,1,19,15.15,287.85
10741,19/01/2024 21:00,51,6,4,41.37,165.48
10742,19/03/2024 04:00,62,6,9,21.69,195.21
10743,21/02/2024 21:00,22,4,4,39.15,156.6
10744,20/03/2024 09:00,42,5,8,38.36,306.88
10745,16/03/2024 20:00,199,2,17,27.61,469.37
10746,29/02/2024 09:00,24,1,2,48.39,96.78
10747,04/02/2024 02:00,179,5,10,13.33,133.3
10748,22/01/2024 08:00,200,3,1,43.58,43.58
10749,05/01/2024 02:00,85,3,10,22.39,223.9
10750,28/03/2024 16:00,147,1,17,25.1,426.7
10751,04/02/2024 12:00,24,3,18,48.39,871.02
10752,14/01/2024 14:00,19,5,8,6.37,50.96
10753,05/02/2024 17:00,126,4,1,26.75,26.75
10754,23/03/2024 03:00,151,5,3,47.0,141.0
10755,05/02/2024 05:00,127,1,8,17.76,142.08
10756,09/03/2024 20:00,36,1,15,9.42,141.3
10757,10/01/2024 11:00,181,1,8,39.78,318.24
10758,06/03/2024 04:00,192,4,4,48.28,193.12
10759,27/03/2024 10:00,77,5,4,29.35,117.4
10760,14/01/2024 05:00,77,5,2,29.35,58.7
10761,25/02/2024 22:00,138,2,4,22.37,89.48
10762,15/01/2024 08:00,161,3,1,39.7,39.7
10763,03/02/2024 14:00,199,3,9,27.61,248.49
10764,29/01/2024 03:00,22,5,9,39.15,352.35
10765,27/03/2024 16:00,152,3,1,9.87,9.87
10766,21/03/2024 20:00,142,5,12,45.45,545.4
10767,03/02/2024 04:00,120,3,13,38.52,500.76
10768,25/03/2024 09:00,93,1,5,9.41,47.05
10769,03/03/2024 07:00,98,2,19,42.93,815.67
10770,11/02/2024 18:00,104,1,16,43.73,699.68
10771,01/01/2024 07:00,3,5,16,43.83,701.28
10772,13/02/2024 09:00,178,6,9,5.4,48.6
10773,29/02/2024 22:00,150,3,9,27.78,250.02
10774,18/03/2024 06:00,4,6,16,16.27,260.32
10775,14/03/2024 11:00,163,1,10,33.67,336.7
10776,23/01/2024 18:00,193,3,17,22.67,385.39
10777,01/02/2024 05:00,189,3,19,18.82,357.58
10778,18/02/2024 14:00,151,5,19,47.0,893.0
10779,27/02/2024 08:00,147,6,13,25.1,326.3
10780,18/01/2024 09:00,84,2,11,43.46,478.06
10781,26/01/2024 10:00,73,1,4,41.28,165.12
10782,10/02/2024 04:00,6,4,3,18.54,55.62
10783,21/01/2024 11:00,173,2,2,31.1,62.2
10784,26/01/2024 23:00,114,1,10,10.17,101.7
10785,26/01/2024 06:00,89,5,15,45.14,677.1
10786,11/02/2024 14:00,170,1,16,23.39,374.24
10787,09/01/2024 20:00,158,2,19,12.76,242.44
10788,13/01/2024 14:00,89,6,8,45.14,361.12
10789,19/03/2024 18:00,94,5,15,39.41,591.15
10790,31/01/2024 20:00,58,2,7,24.73,173.11
10791,09/02/2024 01:00,99,4,16,27.65,442.4
10792,20/01/2024 15:00,145,3,1,10.82,10.82
10793,12/02/2024 12:00,83,2,10,31.63,316.3
10794,07/03/2024 17:00,101,1,6,29.03,174.18
10795,03/01/2024 02:00,87,4,13,33.11,430.43
10796,08/02/2024 16:00,99,3,12,27.65,331.8
10797,18/01/2024 11:00,176,2,15,38.18,572.7
10798,02/03/2024 22:00,174,1,15,31.37,470.55
10799,14/03/2024 05:00,67,6,18,8.2,147.6
10800,12/02/2024 07:00,150,4,9,27.78,250.02
10801,07/01/2024 11:00,62,5,3,21.69,65.07
10802,18/02/2024 11:00,131,4,7,29.0,203.0
10803,11/03/2024 12:00,100,6,9,39.91,359.19
10804,31/01/2024 12:00,51,1,6,41.37,248.22
10805,01/02/2024 06:00,177,4,18,44.6,802.8
10806,01/02/2024 03:00,156,1,16,20.16,322.56
10807,01/02/2024 21:00,161,1,13,39.7,516.1
10808,03/01/2024 03:00,73,1,12,41.28,495.36
10809,28/03/2024 07:00,68,5,9,15.56,140.04
10810,26/02/2024 15:00,180,3,15,48.14,722.1
10811,21/02/2024 00:00,91,6,1,5.72,5.72
10812,28/02/2024 05:00,103,3,13,34.36,446.68
10813,28/02/2024 02:00,135,1,16,44.62,713.92
10814,27/02/2024 15:00,168,1,17,26.7,453.9
10815,23/02/2024 13:00,165,6,2,26.5,53.0
10816,06/01/2024 23:00,9,5,6,22.66,135.96
10817,29/02/2024 19:00,20,6,3,40.44,121.32
10818,24/02/2024 04:00,200,2,12,43.58,522.96
10819,08/02/2024 03:00,196,6,6,44.61,267.66
10820,14/02/2024 23:00,153,5,12,31.84,382.08
10821,20/01/2024 00:00,109,4,6,15.15,90.9
10822,24/02/2024 05:00,109,6,4,15.15,60.6
10823,10/02/2024 23:00,200,1,4,43.58,174.32
10824,30/01/2024 23:00,29,3,13,7.51,97.63
10825,13/02/2024 12:00,171,6,13,36.98,480.74
10826,28/01/2024 00:00,124,1,3,13.65,40.95
10827,07/03/2024 15:00,105,6,14,40.5,567.0
10828,22/01/2024 08:00,49,4,8,45.69,365.52
10829,28/03/2024 05:00,108,6,6,32.44,194.64
10830,15/02/2024 18:00,190,4,18,19.54,351.72
10831,10/03/2024 03:00,157,1,18,25.77,463.86
10832,06/03/2024 16:00,100,6,11,39.91,439.01
10833,05/02/2024 17:00,90,4,16,39.4,630.4
10834,21/01/2024 03:00,57,4,13,14.67,190.71
10835,09/01/2024 01:00,43,2,2,34.11,68.22
10836,05/01/2024 21:00,16,4,17,23.36,397.12
10837,30/03/2024 19:00,30,5,12,16.07,192.84
10838,24/02/2024 18:00,186,5,15,8.87,133.05
10839,28/02/2024 20:00,135,4,8,44.62,356.96
10840,06/02/2024 19:00,4,3,10,16.27,162.7
10841,07/01/2024 07:00,37,6,1,16.49,16.49
10842,02/01/2024 00:00,94,4,17,39.41,669.97
10843,18/02/2024 08:00,109,5,1,15.15,15.15
10844,23/02/2024 09:00,96,3,11,41.18,452.98
10845,09/01/2024 14:00,73,6,12,41.28,495.36
10846,14/03/2024 07:00,175,2,6,46.03,276.18
10847,26/01/2024 10:00,52,2,11,16.96,186.56
10848,22/03/2024 22:00,37,4,13,16.49,214.37
10849,25/02/2024 04:00,25,2,10,7.56,75.6
10850,31/01/2024 18:00,40,1,19,49.17,934.23
10851,18/01/2024 09:00,89,3,5,45.14,225.7
10852,09/02/2024 02:00,115,3,17,16.47,279.99
10853,23/03/2024 05:00,28,3,13,11.75,152.75
10854,30/01/2024 08:00,14,5,14,39.8,557.2
10855,26/02/2024 17:00,176,1,1,38.18,38.18
10856,14/03/2024 16:00,179,4,10,13.33,133.3
10857,12/02/2024 06:00,86,3,19,8.37,159.03
10858,05/02/2024 07:00,143,1,4,24.46,97.84
10859,24/01/2024 14:00,105,1,15,40.5,607.5
10860,19/02/2024 10:00,12,4,4,24.54,98.16
10861,08/01/2024 09:00,164,2,5,13.29,66.45
10862,06/03/2024 00:00,38,4,13,24.56,319.28
10863,17/03/2024 09:00,47,1,11,12.5,137.5
10864,19/01/2024 13:00,135,3,4,44.62,178.48
10865,19/02/2024 00:00,162,1,12,17.61,211.32
10866,15/02/2024 15:00,186,6,1,8.87,8.87
10867,04/03/2024 19:00,173,1,2,31.1,62.2
10868,31/01/2024 04:00,169,2,7,43.58,305.06
10869,26/03/2024 16:00,19,2,8,6.37,50.96
10870,13/01/2024 08:00,149,6,2,36.9,73.8
10871,14/03/2024 15:00,139,1,14,23.73,332.22
10872,11/02/2024 03:00,22,4,8,39.15,313.2
10873,04/01/2024 07:00,136,3,4,12.31,49.24
10874,07/01/2024 00:00,2,4,3,28.76,86.28
10875,15/01/2024 05:00,64,6,15,35.69,535.35
10876,06/03/2024 07:00,113,3,18,35.38,636.84
10877,19/01/2024 02:00,172,1,16,24.98,399.68
10878,05/01/2024 03:00,58,6,18,24.73,445.14
10879,14/01/2024 21:00,84,5,8,43.46,347.68
10880,23/03/2024 03:00,1,5,9,12.57,113.13
10881,02/01/2024 19:00,4,4,5,16.27,81.35
