id_venta,datetime,id_producto,id_sucursal,unidades_vendidas
10581,31/01/2024 11:00,43,4,3
10582,12/03/2024 17:00,37,5,4
10583,13/03/2024 17:00,145,6,11
10584,20/03/2024 16:00,152,3,6
10585,21/01/2024 03:00,199,2,4
10586,09/03/2024 00:00,97,2,19
10587,14/02/2024 09:00,74,3,15
10588,17/01/2024 00:00,21,1,17
10589,11/02/2024 20:00,137,6,2
10590,27/01/2024 15:00,50,1,3
10591,17/03/2024 01:00,190,6,7
10592,21/03/2024 18:00,163,1,10
10593,03/01/2024 03:00,62,6,5
10594,14/02/2024 20:00,131,2,6
10595,04/03/2024 00:00,188,5,18
10596,23/03/2024 10:00,119,6,12
10597,03/02/2024 02:00,159,4,10
10598,03/01/2024 08:00,3,3,7
10599,18/02/2024 08:00,187,6,1
10600,22/02/2024 07:00,,6,15
10601,21/03/2024 01:00,79,5,7
10602,24/01/2024 15:00,2,5,2
10603,04/02/2024 02:00,127,4,14
10604,01/02/2024 01:00,61,4,3
10605,04/03/2024 02:00,189,6,1
10606,12/03/2024 19:00,187,3,16
10607,18/02/2024 16:00,153,5,14
10608,09/02/2024 18:00,24,3,16
10609,27/02/2024 06:00,123,5,10
10610,22/03/2024 04:00,117,6,17
10611,14/02/2024 20:00,36,3,19
10612,30/03/2024 19:00,65,6,12
10613,18/01/2024 20:00,4,5,5
10614,02/03/2024 02:00,67,4,10
10615,06/03/2024 15:00,200,6,16
10616,29/03/2024 03:00,90,2,13
10617,02/01/2024 06:00,124,5,4
10618,11/02/2024 08:00,137,3,5
10619,11/02/2024 04:00,22,4,3
10620,21/03/2024 04:00,110,2,16
10621,13/01/2024 03:00,53,1,13
10622,19/03/2024 10:00,31,5,14
10623,27/01/2024 10:00,189,2,19
10624,27/02/2024 06:00,121,3,10
10625,24/02/2024 06:00,17,2,3
10626,25/02/2024 18:00,100,5,6
10627,05/01/2024 23:00,186,4,15
10628,01/01/2024 20:00,46,5,doce
10629,18/03/2024 04:00,96,5,13
10630,11/03/2024 04:00,192,1,10
10631,04/02/2024 14:00,112,6,12
10632,03/02/2024 21:00,184,1,6
10633,01/03/2024 06:00,81,6,15
10634,23/02/2024 01:00,72,2,8
10635,01/01/2024 14:00,19,5,19
10636,18/02/2024 04:00,97,4,18
10637,31/01/2024 22:00,43,6,11
10638,31/01/2024 19:00,176,2,1
10639,24/02/2024 11:00,197,2,5
10640,22/01/2024 02:00,179,3,11
10641,17/03/2024 06:00,51,2,11
10642,14/03/2024 23:00,170,3,12
10643,20/03/2024 21:00,49,,1
10644,07/03/2024 09:00,200,5,9
10645,27/02/2024 10:00,183,2,3
10646,30/03/2024 16:00,3,6,11
10647,10/03/2024 06:00,154,5,1
10648,25/02/2024 05:00,134,3,15
10649,24/01/2024 19:00,169,5,5
10650,08/02/2024 05:00,119,1,16
10651,22/01/2024 05:00,60,5,2
10652,13/02/2024 06:00,45,1,15
10653,23/01/2024 13:00,9,4,1
10654,21/02/2024 17:00,12,5,10
10655,05/03/2024 02:00,4,6,5
10656,03/01/2024 15:00,123,4,13
10657,06/02/2024 08:00,45,6,3
10658,09/02/2024 01:00,122,3,11
10659,21/02/2024 04:00,101,1,11
10660,02/01/2024 18:00,35,2,12
10661,13/01/2024 00:00,28,1,14
10662,28/03/2024 23:00,93,3,3
10663,21/02/2024 22:00,191,6,6
10664,21/02/2024 12:00,15,3,9
10665,31/01/2024 10:00,61,1,8
10666,08/03/2024 21:00,114,2,17
10667,09/01/2024 14:00,108,4,5
10668,19/03/2024 03:00,154,3,11
10669,11/03/2024 18:00,101,5,12
10670,25/03/2024 19:00,154,2,7
10671,06/03/2024 08:00,159,3,13
10672,18/02/2024 04:00,62,6,11
10673,01/02/2024 09:00,191,2,2
10674,18/02/2024 15:00,3,3,3
10675,05/03/2024 05:00,162,3,9
10676,27/02/2024 05:00,158,5,8
10677,23/01/2024 07:00,7,2,14
10678,05/03/2024 14:00,182,1,8
10679,01/01/2024 07:00,169,6,16
10680,15/02/2024 10:00,173,3,17
10681,03/02/2024 22:00,1,4,11
10682,13/02/2024 23:00,1,6,16
10683,05/03/2024 15:00,144,3,4
10684,29/01/2024 00:00,184,5,3
10685,16/03/2024 22:00,115,2,18
10686,16/01/2024 08:00,17,5,9
10687,31/01/2024 04:00,58,5,17
10688,28/02/2024 09:00,66,4,12
10689,28/01/2024 18:00,37,1,8
10690,19/02/2024 17:00,138,6,8
10691,02/01/2024 07:00,113,2,17
10692,03/01/2024 11:00,138,2,15
10693,06/01/2024 16:00,15,4,1
10694,17/02/2024 00:00,103,3,11
10695,13/01/2024 16:00,113,1,10
10696,17/03/2024 01:00,36,5,7
10697,06/03/2024 07:00,172,1,8
10698,30/03/2024 23:00,58,3,9
10699,21/02/2024 03:00,3,5,4
10700,04/01/2024 09:00,42,1,3
10701,23/03/2024 14:00,180,4,18
10702,30/03/2024 15:00,21,1,3
10703,14/03/2024 21:00,90,3,12
10704,13/01/2024 21:00,99,5,16
10705,22/03/2024 09:00,137,2,9
10706,05/02/2024 18:00,167,1,8
10707,06/03/2024 07:00,100,2,4
10708,18/02/2024 21:00,123,2,16
10709,10/03/2024 02:00,98,6,2
10710,29/03/2024 15:00,71,3,11
10711,29/03/2024 06:00,85,5,12
10712,16/01/2024 02:00,27,4,4
10713,24/03/2024 16:00,193,6,12
10714,17/01/2024 20:00,196,2,19
10715,05/01/2024 08:00,118,2,14
10716,11/03/2024 21:00,116,5,15
10717,01/02/2024 07:00,73,1,18
10718,22/01/2024 17:00,148,3,8
10719,12/03/2024 06:00,89,2,1
10720,06/02/2024 17:00,153,6,17
10721,03/02/2024 12:00,187,4,14
10722,03/01/2024 00:00,183,2,8
10723,17/01/2024 11:00,101,4,9
10724,23/02/2024 01:00,179,5,doce
10725,07/02/2024 13:00,92,4,4
10726,20/01/2024 23:00,81,1,8
10727,10/01/2024 00:00,145,2,8
10728,12/03/2024 12:00,97,1,16
10729,22/03/2024 14:00,105,5,17
10730,05/03/2024 23:00,57,3,doce
10731,14/02/2024 11:00,21,5,16
10732,10/01/2024 07:00,108,2,6
10733,19/01/2024 16:00,184,2,5
10734,31/01/2024 23:00,145,2,15
10735,02/03/2024 08:00,184,2,6
10736,16/03/2024 16:00,4,1,19
10737,11/03/2024 17:00,160,5,10
10738,19/02/2024 12:00,150,5,1
10739,16/03/2024 08:00,80,4,3
10740,12/02/2024 08:00,104,1,8
10741,10/01/2024 21:00,54,4,4
10742,24/03/2024 18:00,45,1,12
10743,11/02/2024 09:00,24,4,3
10744,25/02/2024 13:00,3,4,3
10745,14/02/2024 05:00,7,5,17
10746,21/02/2024 03:00,102,2,14
10747,26/03/2024 22:00,160,6,8
10748,01/01/2024 12:00,186,5,18
10749,16/01/2024 11:00,94,6,9
10750,03/01/2024 01:00,10,3,12
10751,08/01/2024 10:00,101,4,10
10752,26/03/2024 04:00,71,6,9
10753,20/01/2024 03:00,152,1,10
10754,09/03/2024 12:00,6,6,9
10755,17/01/2024 18:00,118,4,11
10756,17/02/2024 15:00,148,2,4
10757,11/02/2024 02:00,169,4,10
10758,24/01/2024 02:00,94,2,8
10759,22/01/2024 14:00,186,1,1
10760,29/01/2024 03:00,182,5,doce
10761,08/02/2024 17:00,176,6,12
10762,20/03/2024 10:00,21,5,9
10763,20/03/2024 22:00,172,2,9
10764,09/02/2024 04:00,116,1,13
10765,21/03/2024 01:00,116,3,doce
10766,02/02/2024 23:00,178,5,17
10767,02/01/2024 10:00,94,2,16
10768,16/03/2024 08:00,64,4,1
10769,15/02/2024 14:00,62,3,3
10770,25/03/2024 09:00,51,6,1
10771,06/01/2024 12:00,90,2,15
10772,27/02/2024 13:00,27,5,17
10773,30/01/2024 00:00,124,5,15
10774,18/02/2024 05:00,29,2,3
10775,04/02/2024 08:00,136,2,15
10776,29/01/2024 02:00,87,4,18
10777,08/03/2024 09:00,144,3,2
10778,28/01/2024 02:00,182,6,9
10779,31/01/2024 02:00,133,5,7
10780,31/01/2024 00:00,125,1,15
10781,10/02/2024 10:00,185,4,11
10782,02/02/2024 22:00,180,6,4
10783,11/03/2024 14:00,125,4,4
10784,04/03/2024 09:00,183,1,10
10785,13/03/2024 13:00,110,2,11
10786,22/02/2024 02:00,140,2,19
10787,13/01/2024 07:00,66,6,13
10788,10/02/2024 09:00,57,3,9
10789,10/02/2024 17:00,97,6,13
10790,28/02/2024 07:00,126,2,10
10791,18/03/2024 02:00,135,1,6
10792,01/03/2024 00:00,42,6,4
10793,05/02/2024 09:00,5,1,5
10794,04/03/2024 02:00,199,3,10
10795,01/03/2024 17:00,95,4,13
10796,05/02/2024 14:00,134,3,4
10797,11/01/2024 11:00,98,1,16
10798,28/03/2024 00:00,53,1,10
10799,05/03/2024 22:00,88,4,18
10800,06/02/2024 19:00,53,5,11
10801,07/01/2024 15:00,131,2,6
10802,14/02/2024 21:00,150,6,14
10803,24/01/2024 17:00,113,6,12
10804,06/01/2024 03:00,143,1,8
10805,15/01/2024 18:00,135,2,12
10806,12/01/2024 01:00,61,3,7
10807,14/01/2024 01:00,95,2,14
10808,03/03/2024 01:00,101,2,10
10809,27/03/2024 20:00,23,3,1
10810,05/03/2024 10:00,49,5,doce
10811,12/02/2024 18:00,68,2,4
10812,10/01/2024 07:00,167,2,11
10813,02/01/2024 07:00,17,2,12
10814,28/02/2024 07:00,191,2,3
10815,29/02/2024 14:00,,3,4
10816,12/03/2024 07:00,106,1,15
10817,28/03/2024 04:00,173,4,2
10818,13/03/2024 18:00,78,3,16
10819,31/03/2024 00:00,91,4,3
10820,05/03/2024 07:00,42,4,5
10821,04/03/2024 08:00,22,1,10
10822,11/03/2024 10:00,40,6,11
10823,27/03/2024 11:00,131,4,15
10824,12/03/2024 05:00,79,1,9
10825,06/01/2024 14:00,22,1,4
10826,13/01/2024 19:00,190,1,10
10827,13/03/2024 16:00,153,3,6
10828,17/03/2024 21:00,59,1,6
10829,08/03/2024 22:00,62,3,11
10830,26/03/2024 15:00,142,4,9
10831,04/03/2024 09:00,64,3,18
10832,06/02/2024 22:00,116,1,11
10833,22/03/2024 08:00,122,4,17
10834,08/03/2024 01:00,79,3,14
10835,04/01/2024 13:00,4,4,1
10836,11/01/2024 18:00,62,4,5
10837,17/03/2024 11:00,185,5,2
10838,08/03/2024 01:00,106,3,19
10839,03/02/2024 03:00,14,6,16
10840,22/01/2024 02:00,30,4,8
10841,08/02/2024 16:00,,6,13
10842,23/01/2024 06:00,154,5,3
10843,07/01/2024 19:00,45,5,15
10844,19/03/2024 01:00,176,4,17
10845,05/03/2024 02:00,22,4,17
10846,11/02/2024 21:00,40,4,17
10847,21/02/2024 19:00,182,1,6
10848,25/03/2024 14:00,154,3,15
10849,26/01/2024 14:00,91,5,14
10850,13/01/2024 01:00,15,2,9
10851,24/03/2024 10:00,61,5,8
10852,16/01/2024 19:00,156,4,19
10853,17/02/2024 10:00,82,4,8
10854,24/02/2024 13:00,173,2,16
10855,04/03/2024 08:00,163,6,3
10856,04/02/2024 03:00,199,5,14
10857,12/01/2024 22:00,105,4,15
10858,19/02/2024 05:00,197,2,8
10859,26/03/2024 21:00,63,3,17
10860,10/02/2024 06:00,63,2,2
10861,23/01/2024 22:00,16,1,8
10862,09/02/2024 23:00,163,1,3
10863,03/01/2024 23:00,188,5,6
10864,20/03/2024 12:00,24,4,5
10865,10/03/2024 10:00,184,2,1
10866,28/03/2024 12:00,183,2,18
10867,27/03/2024 05:00,109,4,8
10868,03/03/2024 10:00,178,2,15
10869,25/01/2024 14:00,171,3,10
10870,21/01/2024 21:00,53,3,7
10871,12/03/2024 03:00,199,3,2
10872,23/03/2024 18:00,7,6,4
10873,21/02/2024 06:00,54,1,3
10874,16/03/2024 12:00,19,2,9
10875,09/03/2024 13:00,62,3,3
10876,22/02/2024 17:00,113,6,1
10877,09/02/2024 21:00,24,1,16
10878,13/01/2024 22:00,149,5,13
10879,29/03/2024 11:00,193,2,10
10880,10/02/2024 15:00,198,6,4
10881,18/01/2024 08:00,29,6,6
10882,25/01/2024 16:00,40,5,8
10883,14/01/2024 03:00,144,5,4
10884,24/02/2024 03:00,181,6,11
10885,27/03/2024 18:00,183,3,4
10886,25/01/2024 06:00,58,6,3
10887,17/02/2024 17:00,117,6,4
10888,25/02/2024 11:00,115,6,10
10889,04/03/2024 06:00,126,1,5
10890,04/02/2024 20:00,35,3,2
10891,26/03/2024 07:00,103,5,9
10892,27/03/2024 15:00,166,4,16
10893,20/03/2024 01:00,141,1,5
10894,16/02/2024 02:00,131,5,9
10895,05/01/2024 17:00,108,3,16
10896,19/02/2024 14:00,163,3,7
10897,08/01/2024 19:00,18,2,4
10898,25/02/2024 22:00,198,4,2
10899,16/02/2024 10:00,134,3,3
10900,29/02/2024 06:00,175,6,15
10901,08/01/2024 20:00,93,2,16
10902,23/01/2024 20:00,141,2,4
10903,20/03/2024 23:00,109,5,10
10904,20/02/2024 02:00,131,3,8
10905,14/03/2024 02:00,19,2,18
10906,10/02/2024 15:00,68,2,2
10907,28/01/2024 10:00,8,3,8
10908,14/03/2024 17:00,57,3,5
10909,20/01/2024 04:00,154,3,2
10910,16/03/2024 11:00,182,4,6
10911,26/03/2024 02:00,8,6,17
10912,18/01/2024 23:00,72,1,10
10913,09/01/2024 08:00,124,5,9
10914,26/02/2024 23:00,1,3,6
10915,19/02/2024 19:00,143,6,10
10916,03/03/2024 12:00,38,3,3
10917,23/02/2024 12:00,191,1,4
10918,05/02/2024 08:00,185,3,9
10919,12/02/2024 23:00,14,,8
10920,22/02/2024 08:00,167,5,8
10921,17/01/2024 06:00,13,1,3
10922,09/03/2024 06:00,193,5,5
10923,26/03/2024 00:00,188,4,1
10924,28/03/2024 17:00,68,4,13
10925,06/02/2024 19:00,135,1,5
10926,15/02/2024 03:00,198,4,14
10927,25/03/2024 22:00,139,3,6
10928,02/02/2024 16:00,31,4,13
10929,20/01/2024 08:00,164,5,1
10930,06/01/2024 18:00,130,5,4
10931,02/01/2024 11:00,84,1,2
10932,13/02/2024 06:00,34,1,9
10933,19/01/2024 19:00,63,5,doce
10934,09/01/2024 00:00,1,4,4
10935,22/01/2024 14:00,136,6,3
10936,03/03/2024 16:00,80,1,19
10937,07/02/2024 05:00,125,2,5
10938,14/03/2024 04:00,184,4,16
10939,10/01/2024 19:00,102,6,1
10940,21/01/2024 13:00,34,3,16
10941,24/02/2024 13:00,168,3,12
10942,12/03/2024 20:00,76,1,12
10943,13/01/2024 00:00,46,4,14
10944,11/02/2024 11:00,155,2,1
10945,10/03/2024 05:00,96,2,12
10946,08/03/2024 03:00,197,3,12
10947,23/01/2024 21:00,96,6,17
10948,19/02/2024 01:00,81,4,8
10949,03/02/2024 20:00,155,2,19
10950,25/01/2024 02:00,59,6,17
10951,14/01/2024 05:00,181,4,15
10952,18/01/2024 19:00,150,5,2
10953,18/02/2024 09:00,172,6,6
10954,26/03/2024 12:00,177,1,7
10955,12/01/2024 14:00,137,2,17
10956,19/03/2024 10:00,27,2,5
10957,03/01/2024 13:00,85,4,5
10958,21/01/2024 07:00,,6,14
10959,15/02/2024 14:00,177,2,10
10960,15/01/2024 07:00,59,6,6
10961,01/02/2024 05:00,12,5,10
10962,27/01/2024 11:00,176,1,16
10963,17/03/2024 18:00,18,5,11
10964,10/01/2024 01:00,43,6,11
10965,16/01/2024 03:00,118,2,6
10966,05/03/2024 01:00,118,2,16
10967,04/02/2024 01:00,198,4,11
10968,12/03/2024 04:00,109,1,19
10969,19/01/2024 21:00,51,6,4
10970,19/03/2024 04:00,62,6,9
10971,21/02/2024 21:00,22,4,4
10972,20/03/2024 09:00,42,5,8
10973,16/03/2024 20:00,199,2,17
10974,29/02/2024 09:00,24,1,2
10975,04/02/2024 02:00,179,5,10
10976,22/01/2024 08:00,200,3,1
10977,05/01/2024 02:00,85,3,10
10978,28/03/2024 16:00,147,1,17
10979,04/02/2024 12:00,24,3,18
10980,14/01/2024 14:00,19,5,8
10981,05/02/2024 17:00,126,4,1
10982,23/03/2024 03:00,151,5,3
10983,05/02/2024 05:00,127,1,8
10984,09/03/2024 20:00,36,1,15
10985,10/01/2024 11:00,181,1,8
10986,06/03/2024 04:00,192,4,4
10987,27/03/2024 10:00,77,5,4
10988,14/01/2024 05:00,77,5,2
10989,25/02/2024 22:00,138,2,4
10990,15/01/2024 08:00,161,3,1
10991,03/02/2024 14:00,199,3,9
10992,29/01/2024 03:00,22,5,9
10993,27/03/2024 16:00,152,3,1
10994,21/03/2024 20:00,142,5,12
10995,03/02/2024 04:00,120,3,13
10996,25/03/2024 09:00,93,1,5
10997,03/03/2024 07:00,98,2,19
10998,11/02/2024 18:00,104,1,16
10999,01/01/2024 07:00,3,5,16
11000,13/02/2024 09:00,178,6,9
11001,29/02/2024 22:00,150,3,9
11002,18/03/2024 06:00,4,6,16
11003,14/03/2024 11:00,163,1,10
11004,23/01/2024 18:00,193,3,17
11005,01/02/2024 05:00,189,3,19
11006,18/02/2024 14:00,151,5,19
11007,27/02/2024 08:00,147,6,13
11008,18/01/2024 09:00,84,2,11
11009,26/01/2024 10:00,73,1,4
11010,10/02/2024 04:00,6,4,3
11011,21/01/2024 11:00,173,2,2
11012,26/01/2024 23:00,114,1,10
11013,26/01/2024 06:00,89,5,15
11014,11/02/2024 14:00,170,1,16
11015,09/01/2024 20:00,158,2,19
11016,13/01/2024 14:00,89,6,8
11017,19/03/2024 18:00,94,5,15
11018,31/01/2024 20:00,58,2,7
11019,09/02/2024 01:00,99,4,16
11020,20/01/2024 15:00,145,3,1
11021,12/02/2024 12:00,83,2,10
11022,07/03/2024 17:00,101,1,6
11023,03/01/2024 02:00,87,4,13
11024,08/02/2024 16:00,99,3,12
11025,18/01/2024 11:00,176,2,15
11026,02/03/2024 22:00,174,1,15
11027,14/03/2024 05:00,67,6,18
11028,12/02/2024 07:00,150,4,9
11029,07/01/2024 11:00,62,5,3
11030,18/02/2024 11:00,131,4,7
11031,11/03/2024 12:00,100,6,9
11032,31/01/2024 12:00,51,1,6
11033,01/02/2024 06:00,177,4,18
11034,01/02/2024 03:00,156,1,16
11035,01/02/2024 21:00,161,1,13
11036,03/01/2024 03:00,73,1,12
11037,28/03/2024 07:00,68,5,9
11038,26/02/2024 15:00,180,3,15
11039,21/02/2024 00:00,91,6,1
11040,28/02/2024 05:00,103,3,13
11041,28/02/2024 02:00,135,1,16
11042,27/02/2024 15:00,168,1,17
11043,23/02/2024 13:00,165,6,2
11044,06/01/2024 23:00,9,5,6
11045,29/02/2024 19:00,20,6,3
11046,24/02/2024 04:00,200,2,doce
11047,08/02/2024 03:00,196,6,6
11048,14/02/2024 23:00,153,5,12
11049,20/01/2024 00:00,109,4,6
11050,24/02/2024 05:00,109,6,4
11051,10/02/2024 23:00,200,1,4
11052,30/01/2024 23:00,29,3,13
11053,13/02/2024 12:00,171,6,13
11054,28/01/2024 00:00,124,1,3
11055,07/03/2024 15:00,105,6,14
11056,22/01/2024 08:00,49,4,8
11057,28/03/2024 05:00,108,6,6
11058,15/02/2024 18:00,190,4,18
11059,10/03/2024 03:00,157,1,18
11060,19/03/2024 07:00,,4,19
11061,06/03/2024 16:00,100,6,11
11062,05/02/2024 17:00,90,4,16
11063,21/01/2024 03:00,57,4,13
11064,09/01/2024 01:00,43,2,2
11065,05/01/2024 21:00,16,4,17
11066,30/03/2024 19:00,30,5,12
11067,25/03/2024 23:00,,4,9
11068,24/02/2024 18:00,186,5,15
11069,28/02/2024 20:00,135,4,8
11070,06/02/2024 19:00,4,3,10
11071,07/01/2024 07:00,37,6,1
11072,02/01/2024 00:00,94,4,17
11073,18/02/2024 08:00,109,5,1
11074,23/02/2024 09:00,96,3,11
11075,09/01/2024 14:00,73,6,12
11076,14/03/2024 07:00,175,2,6
11077,26/01/2024 10:00,52,2,11
11078,22/03/2024 22:00,37,4,13
11079,25/02/2024 04:00,25,2,10
11080,31/01/2024 18:00,40,1,19
11081,18/01/2024 09:00,89,3,5
11082,09/02/2024 02:00,115,3,17
11083,23/03/2024 05:00,28,3,13
11084,30/01/2024 08:00,14,5,14
11085,26/02/2024 17:00,176,1,1
11086,18/03/2024 20:00,95,,8
11087,14/03/2024 16:00,179,4,10
11088,12/02/2024 06:00,86,3,19
11089,05/02/2024 07:00,143,1,4
11090,24/01/2024 14:00,105,1,15
11091,19/02/2024 10:00,12,4,4
11092,08/01/2024 09:00,164,2,5
11093,06/03/2024 00:00,38,4,13
11094,17/03/2024 09:00,47,1,11
11095,19/01/2024 13:00,135,3,4
11096,19/02/2024 00:00,162,1,12
11097,15/02/2024 15:00,186,6,1
11098,04/03/2024 19:00,173,1,2
11099,31/01/2024 04:00,169,2,7
11100,26/03/2024 16:00,19,2,8
11101,13/01/2024 08:00,149,6,2
11102,14/03/2024 15:00,139,1,14
11103,11/02/2024 03:00,22,4,8
11104,04/01/2024 07:00,136,3,4
11105,07/01/2024 00:00,2,4,3
11106,15/01/2024 05:00,64,6,15
11107,06/03/2024 07:00,113,3,18
11108,19/01/2024 02:00,172,1,16
11109,05/01/2024 03:00,58,6,18
11110,14/01/2024 21:00,84,5,8
11111,23/03/2024 03:00,1,5,9
11112,02/01/2024 19:00,4,4,5
11113,04/03/2024 01:00,84,5,9
11114,26/02/2024 07:00,47,3,14
11115,19/03/2024 01:00,111,2,9
11116,06/03/2024 00:00,168,3,8
11117,19/01/2024 00:00,177,4,17
11118,03/02/2024 11:00,43,1,19
11119,05/02/2024 16:00,41,1,6
11120,17/03/2024 18:00,133,4,6
11121,23/01/2024 10:00,97,4,1
11122,29/01/2024 18:00,68,5,9
11123,29/03/2024 11:00,64,2,17
11124,18/03/2024 14:00,18,3,14
11125,15/03/2024 14:00,182,4,12
11126,29/03/2024 11:00,47,4,3
11127,22/01/2024 15:00,38,6,12
11128,05/01/2024 21:00,60,4,13
11129,08/02/2024 11:00,68,5,15
11130,09/01/2024 16:00,180,2,18
11131,07/02/2024 19:00,197,3,6
11132,30/03/2024 17:00,20,6,9
11133,01/03/2024 08:00,113,3,19
11134,31/01/2024 04:00,151,3,6
11135,07/02/2024 23:00,99,4,11
11136,02/03/2024 09:00,29,4,9
11137,05/01/2024 20:00,132,2,16
11138,01/01/2024 04:00,63,2,12
11139,06/03/2024 01:00,164,6,6
11140,13/03/2024 16:00,82,2,17
11141,17/02/2024 16:00,129,2,18
11142,27/02/2024 04:00,40,3,17
11143,04/02/2024 00:00,60,6,16
11144,04/01/2024 04:00,46,3,10
11145,12/01/2024 20:00,160,1,13
11146,17/03/2024 01:00,113,1,4
11147,12/03/2024 21:00,133,6,9
11148,06/02/2024 03:00,171,1,11
11149,28/03/2024 00:00,95,2,8
11150,08/03/2024 04:00,85,3,16
11151,19/03/2024 01:00,168,3,19
11152,23/01/2024 12:00,138,4,3
11153,05/03/2024 22:00,4,3,12
11154,23/03/2024 10:00,,5,7
11155,06/03/2024 20:00,151,5,6
11156,15/03/2024 23:00,131,3,15
11157,11/03/2024 05:00,80,6,18
11158,24/01/2024 12:00,132,5,15
11159,05/01/2024 00:00,12,3,16
11160,22/01/2024 08:00,124,6,7
11161,02/03/2024 03:00,92,1,13
11162,13/03/2024 15:00,130,6,6
11163,28/03/2024 11:00,10,1,2
11164,25/02/2024 11:00,194,3,6
11165,24/02/2024 12:00,163,6,16
11166,26/03/2024 13:00,163,4,15
11167,28/03/2024 23:00,35,3,13
11168,08/02/2024 21:00,115,6,5
11169,01/03/2024 15:00,92,3,3
11170,29/03/2024 04:00,135,1,15
11171,08/01/2024 23:00,140,4,4
11172,26/02/2024 13:00,108,6,17
11173,07/02/2024 00:00,59,5,14
11174,21/03/2024 01:00,165,4,8
11175,09/03/2024 12:00,108,6,10
11176,26/02/2024 10:00,169,6,14
11177,12/02/2024 08:00,61,1,3
11178,03/03/2024 04:00,117,6,19
11179,25/02/2024 21:00,137,2,4
11180,21/01/2024 23:00,176,4,16
11181,19/03/2024 06:00,160,1,4
11182,11/02/2024 15:00,64,3,7
11183,14/02/2024 16:00,184,3,11
11184,06/03/2024 15:00,85,2,10
11185,26/03/2024 06:00,178,1,9
11186,10/02/2024 11:00,24,1,2
11187,25/01/2024 04:00,94,4,17
11188,09/01/2024 22:00,34,3,3
11189,03/02/2024 00:00,198,2,17
11190,12/03/2024 20:00,121,4,2
11191,28/01/2024 16:00,118,6,15
11192,15/03/2024 04:00,118,4,6
11193,05/01/2024 14:00,16,6,11
11194,29/02/2024 15:00,160,5,14
11195,16/01/2024 12:00,48,4,3
11196,18/03/2024 17:00,23,2,19
11197,09/03/2024 16:00,36,5,10
11198,25/02/2024 12:00,25,3,5
11199,10/03/2024 21:00,139,1,6
11200,14/01/2024 14:00,5,1,10
11201,15/03/2024 20:00,123,6,1
11202,19/02/2024 03:00,18,6,4
11203,11/01/2024 23:00,138,2,7
11204,30/03/2024 13:00,146,6,14
11205,27/02/2024 10:00,168,4,18
11206,22/01/2024 21:00,25,4,2
11207,05/03/2024 11:00,114,5,9
11208,29/02/2024 10:00,108,3,3
11209,20/01/2024 02:00,112,6,6
11210,07/03/2024 09:00,106,1,3
11211,26/02/2024 18:00,186,1,10
11212,25/01/2024 07:00,93,5,4
11213,29/02/2024 05:00,139,5,4
11214,19/02/2024 14:00,10,6,13
11215,16/01/2024 13:00,158,1,5
11216,26/03/2024 12:00,156,4,16
11217,22/02/2024 21:00,8,2,9
11218,16/01/2024 15:00,74,5,14
11219,09/02/2024 23:00,18,6,14
11220,30/03/2024 20:00,174,5,10
11221,18/01/2024 01:00,130,2,14
11222,15/03/2024 08:00,137,1,15
11223,14/03/2024 02:00,130,6,3
11224,29/02/2024 04:00,195,6,1
11225,24/01/2024 00:00,44,1,18
11226,16/02/2024 11:00,111,1,18
11227,11/01/2024 01:00,33,5,18
11228,08/02/2024 16:00,199,4,8
11229,05/02/2024 18:00,107,5,10
11230,12/01/2024 23:00,189,1,12
11231,09/03/2024 01:00,138,6,4
11232,19/01/2024 21:00,158,5,14
11233,29/03/2024 21:00,170,4,12
11234,24/02/2024 06:00,9,1,7
11235,14/01/2024 08:00,101,5,9
11236,15/03/2024 22:00,129,6,17
11237,08/03/2024 01:00,45,1,5
11238,25/01/2024 10:00,188,3,16
11239,09/01/2024 23:00,51,2,19
11240,03/03/2024 07:00,120,3,18
11241,17/03/2024 12:00,121,6,7
11242,11/02/2024 18:00,194,2,12
11243,12/02/2024 11:00,160,4,2
11244,07/01/2024 13:00,45,6,13
11245,17/01/2024 16:00,53,5,8
11246,20/03/2024 23:00,11,5,2
11247,17/02/2024 23:00,197,5,12
11248,23/01/2024 00:00,97,3,14
11249,16/01/2024 22:00,,6,15
11250,24/01/2024 16:00,10,3,18
11251,02/02/2024 01:00,133,2,17
11252,17/03/2024 07:00,86,5,6
11253,14/03/2024 08:00,34,5,11
11254,06/03/2024 01:00,174,3,8
11255,26/03/2024 10:00,89,6,19
11256,20/01/2024 14:00,7,3,19
11257,06/03/2024 08:00,47,2,11
11258,27/02/2024 15:00,125,6,13
11259,19/03/2024 23:00,190,6,19
11260,01/02/2024 17:00,82,3,19
11261,08/01/2024 21:00,152,6,19
11262,16/02/2024 08:00,26,5,17
11263,06/01/2024 23:00,90,4,6
11264,05/01/2024 02:00,133,3,5
11265,10/03/2024 07:00,108,1,6
11266,10/03/2024 19:00,20,6,13
11267,18/03/2024 19:00,138,3,14
11268,11/02/2024 01:00,47,5,9
11269,07/01/2024 13:00,73,6,15
11270,15/03/2024 15:00,28,2,17
11271,20/03/2024 13:00,182,1,12
11272,12/02/2024 20:00,116,2,13
11273,04/02/2024 16:00,78,3,15
11274,20/03/2024 06:00,73,3,5
11275,08/01/2024 15:00,,1,14
11276,18/02/2024 23:00,144,6,3
11277,23/03/2024 09:00,100,1,16
11278,15/02/2024 20:00,143,5,1
